method,prompt_id,instruction_type,shift
SFT_Instruct,291,neutral,0.10557244
SFT_Instruct,291,conservative,0.16365507
SFT_Instruct,291,liberal,0.07891015
SFT_Instruct,291,regulatory_aware,0.05560987
SFT_Instruct,291,empathetic,0.20035128
SFT_Instruct,291,safety_first,0.079953276
SFT_Instruct,291,educational,0.06053534
SFT_Instruct,291,concise,0.21839923
SFT_Instruct,291,professional,0.053898305
SFT_Instruct,291,creative,0.2372859
SFT_Instruct,292,neutral,0.16095193
SFT_Instruct,292,conservative,0.11190727
SFT_Instruct,292,liberal,0.33137724
SFT_Instruct,292,regulatory_aware,0.14340611
SFT_Instruct,292,empathetic,0.24876189
SFT_Instruct,292,safety_first,0.13220385
SFT_Instruct,292,educational,0.058893085
SFT_Instruct,292,concise,0.14205253
SFT_Instruct,292,professional,0.10287628
SFT_Instruct,292,creative,0.13113603
SFT_Instruct,293,neutral,0.09837701
SFT_Instruct,293,conservative,0.04262401
SFT_Instruct,293,liberal,0.055252016
SFT_Instruct,293,regulatory_aware,0.044679504
SFT_Instruct,293,empathetic,0.20387825
SFT_Instruct,293,safety_first,0.04974024
SFT_Instruct,293,educational,0.05129606
SFT_Instruct,293,concise,0.035942398
SFT_Instruct,293,professional,0.06527071
SFT_Instruct,293,creative,0.09331454
SFT_Instruct,294,neutral,0.070442736
SFT_Instruct,294,conservative,0.16146593
SFT_Instruct,294,liberal,0.095646314
SFT_Instruct,294,regulatory_aware,0.13619699
SFT_Instruct,294,empathetic,0.08705954
SFT_Instruct,294,safety_first,0.08985773
SFT_Instruct,294,educational,0.09878519
SFT_Instruct,294,concise,0.079585426
SFT_Instruct,294,professional,0.10183531
SFT_Instruct,294,creative,0.1679378
SFT_Instruct,295,neutral,0.083808824
SFT_Instruct,295,conservative,0.30922934
SFT_Instruct,295,liberal,0.09088047
SFT_Instruct,295,regulatory_aware,0.119666696
SFT_Instruct,295,empathetic,0.06572085
SFT_Instruct,295,safety_first,0.055212107
SFT_Instruct,295,educational,0.15522084
SFT_Instruct,295,concise,0.0845552
SFT_Instruct,295,professional,0.089657106
SFT_Instruct,295,creative,0.23922813
SFT_Instruct,296,neutral,0.0836797
SFT_Instruct,296,conservative,0.17312272
SFT_Instruct,296,liberal,0.081545584
SFT_Instruct,296,regulatory_aware,0.20996532
SFT_Instruct,296,empathetic,0.22241396
SFT_Instruct,296,safety_first,0.12635657
SFT_Instruct,296,educational,0.09853504
SFT_Instruct,296,concise,0.14416029
SFT_Instruct,296,professional,0.10978079
SFT_Instruct,296,creative,0.26587918
SFT_Instruct,297,neutral,0.11716639
SFT_Instruct,297,conservative,0.19677334
SFT_Instruct,297,liberal,0.2651015
SFT_Instruct,297,regulatory_aware,0.06044176
SFT_Instruct,297,empathetic,0.14618428
SFT_Instruct,297,safety_first,0.09423264
SFT_Instruct,297,educational,0.13275531
SFT_Instruct,297,concise,0.06781233
SFT_Instruct,297,professional,0.09592719
SFT_Instruct,297,creative,0.26671863
SFT_Instruct,298,neutral,0.07141818
SFT_Instruct,298,conservative,0.069786735
SFT_Instruct,298,liberal,0.07472954
SFT_Instruct,298,regulatory_aware,0.10937027
SFT_Instruct,298,empathetic,0.054475326
SFT_Instruct,298,safety_first,0.073733665
SFT_Instruct,298,educational,0.14972146
SFT_Instruct,298,concise,0.066327974
SFT_Instruct,298,professional,0.0579559
SFT_Instruct,298,creative,0.04157433
SFT_Instruct,299,neutral,0.07348232
SFT_Instruct,299,conservative,0.08688131
SFT_Instruct,299,liberal,0.0895964
SFT_Instruct,299,regulatory_aware,0.09129686
SFT_Instruct,299,empathetic,0.05175766
SFT_Instruct,299,safety_first,0.09456327
SFT_Instruct,299,educational,0.21255316
SFT_Instruct,299,concise,0.051919825
SFT_Instruct,299,professional,0.075504966
SFT_Instruct,299,creative,0.06318072
DPO_NoInstruct,0,neutral,0.5335459
DPO_NoInstruct,0,conservative,0.14740945
DPO_NoInstruct,0,liberal,0.16323304
DPO_NoInstruct,0,regulatory_aware,0.14040029
DPO_NoInstruct,0,empathetic,0.13644356
DPO_NoInstruct,0,safety_first,0.21881244
DPO_NoInstruct,0,educational,0.21559952
DPO_NoInstruct,0,concise,0.39825928
DPO_NoInstruct,0,professional,0.12968373
DPO_NoInstruct,0,creative,0.16083418
DPO_NoInstruct,1,neutral,0.07436839
DPO_NoInstruct,1,conservative,0.0755749
DPO_NoInstruct,1,liberal,0.8408371
DPO_NoInstruct,1,regulatory_aware,0.11324055
DPO_NoInstruct,1,empathetic,0.09256869
DPO_NoInstruct,1,safety_first,0.27150133
DPO_NoInstruct,1,educational,0.20086041
DPO_NoInstruct,1,concise,0.080638066
DPO_NoInstruct,1,professional,0.090202294
DPO_NoInstruct,1,creative,0.14553738
DPO_NoInstruct,2,neutral,0.19149648
DPO_NoInstruct,2,conservative,0.8486545
DPO_NoInstruct,2,liberal,0.12966818
DPO_NoInstruct,2,regulatory_aware,0.16342762
DPO_NoInstruct,2,empathetic,0.10647394
DPO_NoInstruct,2,safety_first,0.10304709
DPO_NoInstruct,2,educational,0.13407998
DPO_NoInstruct,2,concise,0.09151383
DPO_NoInstruct,2,professional,0.101917766
DPO_NoInstruct,2,creative,0.097530104
DPO_NoInstruct,3,neutral,0.098561354
DPO_NoInstruct,3,conservative,0.11993009
DPO_NoInstruct,3,liberal,0.2685851
DPO_NoInstruct,3,regulatory_aware,0.08501857
DPO_NoInstruct,3,empathetic,0.10356764
DPO_NoInstruct,3,safety_first,0.10230827
DPO_NoInstruct,3,educational,0.91290605
DPO_NoInstruct,3,concise,0.15702301
DPO_NoInstruct,3,professional,0.11465652
DPO_NoInstruct,3,creative,0.27780694
DPO_NoInstruct,4,neutral,0.07382175
DPO_NoInstruct,4,conservative,0.16716865
DPO_NoInstruct,4,liberal,0.15256739
DPO_NoInstruct,4,regulatory_aware,0.103286855
DPO_NoInstruct,4,empathetic,0.077930465
DPO_NoInstruct,4,safety_first,0.376395
DPO_NoInstruct,4,educational,0.18607375
DPO_NoInstruct,4,concise,0.051681943
DPO_NoInstruct,4,professional,0.078209445
DPO_NoInstruct,4,creative,0.11161872
DPO_NoInstruct,5,neutral,0.12092795
DPO_NoInstruct,5,conservative,0.122316465
DPO_NoInstruct,5,liberal,0.1891373
DPO_NoInstruct,5,regulatory_aware,0.120678805
DPO_NoInstruct,5,empathetic,0.10636098
DPO_NoInstruct,5,safety_first,0.21637821
DPO_NoInstruct,5,educational,0.13532543
DPO_NoInstruct,5,concise,0.21774983
DPO_NoInstruct,5,professional,0.18495218
DPO_NoInstruct,5,creative,0.08736774
DPO_NoInstruct,6,neutral,0.26800266
DPO_NoInstruct,6,conservative,0.07938266
DPO_NoInstruct,6,liberal,0.12392552
DPO_NoInstruct,6,regulatory_aware,0.14203545
DPO_NoInstruct,6,empathetic,0.3092801
DPO_NoInstruct,6,safety_first,0.85920775
DPO_NoInstruct,6,educational,0.15035002
DPO_NoInstruct,6,concise,0.092393436
DPO_NoInstruct,6,professional,0.060047407
DPO_NoInstruct,6,creative,0.10343306
DPO_NoInstruct,7,neutral,0.7129618
DPO_NoInstruct,7,conservative,0.69417185
DPO_NoInstruct,7,liberal,0.4726171
DPO_NoInstruct,7,regulatory_aware,0.3964345
DPO_NoInstruct,7,empathetic,0.35547343
DPO_NoInstruct,7,safety_first,0.6002492
DPO_NoInstruct,7,educational,0.31284252
DPO_NoInstruct,7,concise,0.313993
DPO_NoInstruct,7,professional,0.69702715
DPO_NoInstruct,7,creative,0.51097965
DPO_NoInstruct,8,neutral,0.6721774
DPO_NoInstruct,8,conservative,0.11052869
DPO_NoInstruct,8,liberal,0.43356133
DPO_NoInstruct,8,regulatory_aware,0.12447409
DPO_NoInstruct,8,empathetic,0.1564289
DPO_NoInstruct,8,safety_first,0.118204854
DPO_NoInstruct,8,educational,0.1386993
DPO_NoInstruct,8,concise,0.067295894
DPO_NoInstruct,8,professional,0.1750025
DPO_NoInstruct,8,creative,0.8958962
DPO_NoInstruct,9,neutral,0.08151962
DPO_NoInstruct,9,conservative,0.19387458
DPO_NoInstruct,9,liberal,0.109134056
DPO_NoInstruct,9,regulatory_aware,0.092317246
DPO_NoInstruct,9,empathetic,0.28848967
DPO_NoInstruct,9,safety_first,0.080148496
DPO_NoInstruct,9,educational,0.08674668
DPO_NoInstruct,9,concise,0.09118905
DPO_NoInstruct,9,professional,0.06483094
DPO_NoInstruct,9,creative,0.12681837
DPO_NoInstruct,10,neutral,0.21505786
DPO_NoInstruct,10,conservative,0.15103199
DPO_NoInstruct,10,liberal,0.07712267
DPO_NoInstruct,10,regulatory_aware,0.099779
DPO_NoInstruct,10,empathetic,0.1800953
DPO_NoInstruct,10,safety_first,0.36972857
DPO_NoInstruct,10,educational,0.13195914
DPO_NoInstruct,10,concise,0.064777195
DPO_NoInstruct,10,professional,0.089604355
DPO_NoInstruct,10,creative,0.045079157
DPO_NoInstruct,11,neutral,0.14136092
DPO_NoInstruct,11,conservative,0.16585948
DPO_NoInstruct,11,liberal,0.1491656
DPO_NoInstruct,11,regulatory_aware,0.15670857
DPO_NoInstruct,11,empathetic,0.61865133
DPO_NoInstruct,11,safety_first,0.5196229
DPO_NoInstruct,11,educational,0.11524324
DPO_NoInstruct,11,concise,0.5406118
DPO_NoInstruct,11,professional,0.15243636
DPO_NoInstruct,11,creative,0.2270114
DPO_NoInstruct,12,neutral,0.8321056
DPO_NoInstruct,12,conservative,0.15783437
DPO_NoInstruct,12,liberal,0.18847674
DPO_NoInstruct,12,regulatory_aware,0.30101296
DPO_NoInstruct,12,empathetic,0.36882314
DPO_NoInstruct,12,safety_first,0.16662905
DPO_NoInstruct,12,educational,0.15246569
DPO_NoInstruct,12,concise,0.15257181
DPO_NoInstruct,12,professional,0.14339712
DPO_NoInstruct,12,creative,0.18522464
DPO_NoInstruct,13,neutral,0.15171228
DPO_NoInstruct,13,conservative,0.10455383
DPO_NoInstruct,13,liberal,0.36095643
DPO_NoInstruct,13,regulatory_aware,0.11074727
DPO_NoInstruct,13,empathetic,0.20133497
DPO_NoInstruct,13,safety_first,0.1515682
DPO_NoInstruct,13,educational,0.14425449
DPO_NoInstruct,13,concise,0.101500645
DPO_NoInstruct,13,professional,0.08220697
DPO_NoInstruct,13,creative,0.06801296
DPO_NoInstruct,14,neutral,0.13806115
DPO_NoInstruct,14,conservative,0.122622386
DPO_NoInstruct,14,liberal,0.09360319
DPO_NoInstruct,14,regulatory_aware,0.11669117
DPO_NoInstruct,14,empathetic,0.11138155
DPO_NoInstruct,14,safety_first,0.12069612
DPO_NoInstruct,14,educational,0.08890546
DPO_NoInstruct,14,concise,0.07309741
DPO_NoInstruct,14,professional,0.07731049
DPO_NoInstruct,14,creative,0.4684999
DPO_NoInstruct,15,neutral,0.5920498
DPO_NoInstruct,15,conservative,0.15753591
DPO_NoInstruct,15,liberal,0.1533133
DPO_NoInstruct,15,regulatory_aware,0.19806743
DPO_NoInstruct,15,empathetic,0.7072912
DPO_NoInstruct,15,safety_first,0.42826578
DPO_NoInstruct,15,educational,0.5732316
DPO_NoInstruct,15,concise,0.11107043
DPO_NoInstruct,15,professional,0.16647524
DPO_NoInstruct,15,creative,0.17800254
DPO_NoInstruct,16,neutral,0.22390275
DPO_NoInstruct,16,conservative,0.31754982
DPO_NoInstruct,16,liberal,0.50915277
DPO_NoInstruct,16,regulatory_aware,0.13754396
DPO_NoInstruct,16,empathetic,0.20101027
DPO_NoInstruct,16,safety_first,0.18480526
DPO_NoInstruct,16,educational,0.10654585
DPO_NoInstruct,16,concise,0.16283469
DPO_NoInstruct,16,professional,0.18883117
DPO_NoInstruct,16,creative,0.1893329
DPO_NoInstruct,17,neutral,0.10502744
DPO_NoInstruct,17,conservative,0.150599
DPO_NoInstruct,17,liberal,0.23865488
DPO_NoInstruct,17,regulatory_aware,0.0607534
DPO_NoInstruct,17,empathetic,0.06454759
DPO_NoInstruct,17,safety_first,0.064490415
DPO_NoInstruct,17,educational,0.09715253
DPO_NoInstruct,17,concise,0.1030532
DPO_NoInstruct,17,professional,0.23477112
DPO_NoInstruct,17,creative,0.14713147
DPO_NoInstruct,18,neutral,0.10199927
DPO_NoInstruct,18,conservative,0.1148741
DPO_NoInstruct,18,liberal,0.1726999
DPO_NoInstruct,18,regulatory_aware,0.10352887
DPO_NoInstruct,18,empathetic,0.31983835
DPO_NoInstruct,18,safety_first,0.11712691
DPO_NoInstruct,18,educational,0.12431621
DPO_NoInstruct,18,concise,0.097628154
DPO_NoInstruct,18,professional,0.1186261
DPO_NoInstruct,18,creative,0.10183322
DPO_NoInstruct,19,neutral,0.14513107
DPO_NoInstruct,19,conservative,0.065054126
DPO_NoInstruct,19,liberal,0.19007681
DPO_NoInstruct,19,regulatory_aware,0.08412762
DPO_NoInstruct,19,empathetic,0.12475972
DPO_NoInstruct,19,safety_first,0.31429672
DPO_NoInstruct,19,educational,0.09363234
DPO_NoInstruct,19,concise,0.15535665
DPO_NoInstruct,19,professional,0.100121774
DPO_NoInstruct,19,creative,0.15913676
DPO_NoInstruct,20,neutral,0.06383379
DPO_NoInstruct,20,conservative,0.08260258
DPO_NoInstruct,20,liberal,0.19103687
DPO_NoInstruct,20,regulatory_aware,0.10261596
DPO_NoInstruct,20,empathetic,0.094347514
DPO_NoInstruct,20,safety_first,0.15844858
DPO_NoInstruct,20,educational,0.077165045
DPO_NoInstruct,20,concise,0.5012986
DPO_NoInstruct,20,professional,0.08507124
DPO_NoInstruct,20,creative,0.09048475
DPO_NoInstruct,21,neutral,0.2184552
DPO_NoInstruct,21,conservative,0.10187302
DPO_NoInstruct,21,liberal,0.13948362
DPO_NoInstruct,21,regulatory_aware,0.1439625
DPO_NoInstruct,21,empathetic,0.13150397
DPO_NoInstruct,21,safety_first,0.09187761
DPO_NoInstruct,21,educational,0.16425708
DPO_NoInstruct,21,concise,0.14231195
DPO_NoInstruct,21,professional,0.09656393
DPO_NoInstruct,21,creative,0.116096556
DPO_NoInstruct,22,neutral,0.8967797
DPO_NoInstruct,22,conservative,0.19103497
DPO_NoInstruct,22,liberal,0.16442749
DPO_NoInstruct,22,regulatory_aware,0.28071702
DPO_NoInstruct,22,empathetic,0.3502069
DPO_NoInstruct,22,safety_first,0.85814244
DPO_NoInstruct,22,educational,0.16292377
DPO_NoInstruct,22,concise,0.21263945
DPO_NoInstruct,22,professional,0.16420734
DPO_NoInstruct,22,creative,0.12485846
DPO_NoInstruct,23,neutral,0.08359455
DPO_NoInstruct,23,conservative,0.13533336
DPO_NoInstruct,23,liberal,0.084089726
DPO_NoInstruct,23,regulatory_aware,0.06869862
DPO_NoInstruct,23,empathetic,0.054373093
DPO_NoInstruct,23,safety_first,0.03929857
DPO_NoInstruct,23,educational,0.040415432
DPO_NoInstruct,23,concise,0.06570298
DPO_NoInstruct,23,professional,0.057729054
DPO_NoInstruct,23,creative,0.057863697
DPO_NoInstruct,24,neutral,0.51750654
DPO_NoInstruct,24,conservative,0.103579365
DPO_NoInstruct,24,liberal,0.43127573
DPO_NoInstruct,24,regulatory_aware,0.5020972
DPO_NoInstruct,24,empathetic,0.3313481
DPO_NoInstruct,24,safety_first,0.09114364
DPO_NoInstruct,24,educational,0.16442938
DPO_NoInstruct,24,concise,0.09619552
DPO_NoInstruct,24,professional,0.11007684
DPO_NoInstruct,24,creative,0.22481152
DPO_NoInstruct,25,neutral,0.057456408
DPO_NoInstruct,25,conservative,0.35386503
DPO_NoInstruct,25,liberal,0.056278877
DPO_NoInstruct,25,regulatory_aware,0.051018827
DPO_NoInstruct,25,empathetic,0.19375245
DPO_NoInstruct,25,safety_first,0.090460815
DPO_NoInstruct,25,educational,0.08450603
DPO_NoInstruct,25,concise,0.18266796
DPO_NoInstruct,25,professional,0.075086616
DPO_NoInstruct,25,creative,0.08381451
DPO_NoInstruct,26,neutral,0.5674585
DPO_NoInstruct,26,conservative,0.09135246
DPO_NoInstruct,26,liberal,0.100816585
DPO_NoInstruct,26,regulatory_aware,0.2621378
DPO_NoInstruct,26,empathetic,0.16941975
DPO_NoInstruct,26,safety_first,0.25141296
DPO_NoInstruct,26,educational,0.087348744
DPO_NoInstruct,26,concise,0.10181816
DPO_NoInstruct,26,professional,0.16315864
DPO_NoInstruct,26,creative,0.11845569
DPO_NoInstruct,27,neutral,0.27436468
DPO_NoInstruct,27,conservative,0.33345586
DPO_NoInstruct,27,liberal,0.11232427
DPO_NoInstruct,27,regulatory_aware,0.13806921
DPO_NoInstruct,27,empathetic,0.12480621
DPO_NoInstruct,27,safety_first,0.19561625
DPO_NoInstruct,27,educational,0.825564
DPO_NoInstruct,27,concise,0.36820316
DPO_NoInstruct,27,professional,0.13214855
DPO_NoInstruct,27,creative,0.20016019
DPO_NoInstruct,28,neutral,0.21364975
DPO_NoInstruct,28,conservative,0.83033293
DPO_NoInstruct,28,liberal,0.17767918
DPO_NoInstruct,28,regulatory_aware,0.18710113
DPO_NoInstruct,28,empathetic,0.21152334
DPO_NoInstruct,28,safety_first,0.70150083
DPO_NoInstruct,28,educational,0.2976738
DPO_NoInstruct,28,concise,0.6860705
DPO_NoInstruct,28,professional,0.65451586
DPO_NoInstruct,28,creative,0.2880459
DPO_NoInstruct,29,neutral,0.041792873
DPO_NoInstruct,29,conservative,0.06654801
DPO_NoInstruct,29,liberal,0.040663023
DPO_NoInstruct,29,regulatory_aware,0.07650958
DPO_NoInstruct,29,empathetic,0.04089264
DPO_NoInstruct,29,safety_first,0.031967416
DPO_NoInstruct,29,educational,0.03580825
DPO_NoInstruct,29,concise,0.08760136
DPO_NoInstruct,29,professional,0.50379366
DPO_NoInstruct,29,creative,0.08572849
DPO_NoInstruct,30,neutral,0.31208202
DPO_NoInstruct,30,conservative,0.15372616
DPO_NoInstruct,30,liberal,0.110701196
DPO_NoInstruct,30,regulatory_aware,0.08431539
DPO_NoInstruct,30,empathetic,0.09154222
DPO_NoInstruct,30,safety_first,0.12003378
DPO_NoInstruct,30,educational,0.2850418
DPO_NoInstruct,30,concise,0.42768165
DPO_NoInstruct,30,professional,0.13191046
DPO_NoInstruct,30,creative,0.13427587
DPO_NoInstruct,31,neutral,0.24675487
DPO_NoInstruct,31,conservative,0.4640562
DPO_NoInstruct,31,liberal,0.56564677
DPO_NoInstruct,31,regulatory_aware,0.27706802
DPO_NoInstruct,31,empathetic,0.8962159
DPO_NoInstruct,31,safety_first,0.35169324
DPO_NoInstruct,31,educational,0.29739368
DPO_NoInstruct,31,concise,0.21724936
DPO_NoInstruct,31,professional,0.14929536
DPO_NoInstruct,31,creative,0.2653341
DPO_NoInstruct,32,neutral,0.33098114
DPO_NoInstruct,32,conservative,0.8032355
DPO_NoInstruct,32,liberal,0.15959834
DPO_NoInstruct,32,regulatory_aware,0.21785812
DPO_NoInstruct,32,empathetic,0.15552805
DPO_NoInstruct,32,safety_first,0.44062144
DPO_NoInstruct,32,educational,0.15965608
DPO_NoInstruct,32,concise,0.14265949
DPO_NoInstruct,32,professional,0.77635777
DPO_NoInstruct,32,creative,0.14934382
DPO_NoInstruct,33,neutral,0.06774273
DPO_NoInstruct,33,conservative,0.10521686
DPO_NoInstruct,33,liberal,0.086593285
DPO_NoInstruct,33,regulatory_aware,0.07787264
DPO_NoInstruct,33,empathetic,0.37196714
DPO_NoInstruct,33,safety_first,0.13755353
DPO_NoInstruct,33,educational,0.15450954
DPO_NoInstruct,33,concise,0.15998001
DPO_NoInstruct,33,professional,0.058459263
DPO_NoInstruct,33,creative,0.13275714
DPO_NoInstruct,34,neutral,0.25709406
DPO_NoInstruct,34,conservative,0.22797278
DPO_NoInstruct,34,liberal,0.2309329
DPO_NoInstruct,34,regulatory_aware,0.19084829
DPO_NoInstruct,34,empathetic,0.83532256
DPO_NoInstruct,34,safety_first,0.2948632
DPO_NoInstruct,34,educational,0.47471988
DPO_NoInstruct,34,concise,0.7060515
DPO_NoInstruct,34,professional,0.45146957
DPO_NoInstruct,34,creative,0.2719322
DPO_NoInstruct,35,neutral,0.18401815
DPO_NoInstruct,35,conservative,0.098269336
DPO_NoInstruct,35,liberal,0.069158554
DPO_NoInstruct,35,regulatory_aware,0.41336358
DPO_NoInstruct,35,empathetic,0.11552721
DPO_NoInstruct,35,safety_first,0.07661212
DPO_NoInstruct,35,educational,0.060918313
DPO_NoInstruct,35,concise,0.074967496
DPO_NoInstruct,35,professional,0.09623123
DPO_NoInstruct,35,creative,0.2760501
DPO_NoInstruct,36,neutral,0.100981414
DPO_NoInstruct,36,conservative,0.09923672
DPO_NoInstruct,36,liberal,0.3017213
DPO_NoInstruct,36,regulatory_aware,0.2674098
DPO_NoInstruct,36,empathetic,0.19757798
DPO_NoInstruct,36,safety_first,0.33923444
DPO_NoInstruct,36,educational,0.15138504
DPO_NoInstruct,36,concise,0.27720532
DPO_NoInstruct,36,professional,0.08795746
DPO_NoInstruct,36,creative,0.88466024
DPO_NoInstruct,37,neutral,0.1818038
DPO_NoInstruct,37,conservative,0.33763438
DPO_NoInstruct,37,liberal,0.2495569
DPO_NoInstruct,37,regulatory_aware,0.21991047
DPO_NoInstruct,37,empathetic,0.071148925
DPO_NoInstruct,37,safety_first,0.0808769
DPO_NoInstruct,37,educational,0.079701036
DPO_NoInstruct,37,concise,0.07659468
DPO_NoInstruct,37,professional,0.079755746
DPO_NoInstruct,37,creative,0.055576812
DPO_NoInstruct,38,neutral,0.12433143
DPO_NoInstruct,38,conservative,0.20391726
DPO_NoInstruct,38,liberal,0.1353634
DPO_NoInstruct,38,regulatory_aware,0.09126646
DPO_NoInstruct,38,empathetic,0.35469973
DPO_NoInstruct,38,safety_first,0.21882716
DPO_NoInstruct,38,educational,0.18813077
DPO_NoInstruct,38,concise,0.15716927
DPO_NoInstruct,38,professional,0.22446953
DPO_NoInstruct,38,creative,0.24661441
